"geo_type","geo_id","variable","estimate","moe"
"tract","47157021710","B25003_001",999,207.039
"tract","47157021710","B25003_003",884,193.662
"tract","47157021710","B25044_001",999,207.039
"tract","47157021710","B25044_003",0,19.799
"tract","47157021710","B25044_010",45,51.923
"tract","47157021710","B28002_001",999,207.039
"tract","47157021710","B28002_013",116,89.202
"tract","47157021710","C17002_001",1782,430.675
"tract","47157021710","C17002_002",226,178.44
"tract","47157021710","C17002_003",402,266.368
"tract","47157021710","POP100",2772,0
"tract","47157021710","POP100_all",2772,0
"tract","47157021721","B01003_001",4708,923.401
"tract","47157021721","B03002_001",4708,923.401
"tract","47157021721","B03002_003",106,74.733
"tract","47157021721","B03002_004",3936,848.209
"tract","47157021721","B03002_012",620,418.478
"tract","47157021721","B11001_001",1922,281.151
"tract","47157021721","B19313_001",114737900,22147108.94
"tract","47157021721","B25002_001",2256,273.805
"tract","47157021721","B25002_003",334,114.022
"tract","47157021721","B25003_001",1922,281.151
"tract","47157021721","B25003_003",1725,280.619
"tract","47157021721","B25044_001",1922,281.151
"tract","47157021721","B25044_003",0,24.249
"tract","47157021721","B25044_010",259,148.893
"tract","47157021721","B28002_001",1922,281.151
"tract","47157021721","B28002_013",30,41.085
"tract","47157021721","C17002_001",4708,923.401
"tract","47157021721","C17002_002",370,272.635
"tract","47157021721","C17002_003",580,314.554
"tract","47157021721","POP100",4860,0
"tract","47157021721","POP100_all",4860,0
"tract","47157021724","B01003_001",2442,422.868
"tract","47157021724","B03002_001",2442,422.868
"tract","47157021724","B03002_003",59,40.719
"tract","47157021724","B03002_004",2048,403.686
"tract","47157021724","B03002_012",298,154.208
"tract","47157021724","B11001_001",955,162.484
"tract","47157021724","B19313_001",55604500,15815129.989
"tract","47157021724","B25002_001",1021,162.003
"tract","47157021724","B25002_003",66,53.235
"tract","47157021724","B25003_001",955,162.484
"tract","47157021724","B25003_003",636,120.354
"tract","47157021724","B25044_001",955,162.484
"tract","47157021724","B25044_003",10,20.518
"tract","47157021724","B25044_010",55,46.53
"tract","47157021724","B28002_001",955,162.484
"tract","47157021724","B28002_013",8,17.804
"tract","47157021724","C17002_001",2442,422.868
"tract","47157021724","C17002_002",238,147.665
"tract","47157021724","C17002_003",196,153.447
"tract","47157021724","POP100",2283,0
"tract","47157021724","POP100_all",2283,0
"tract","47157021725","B01003_001",3803,733.822
"tract","47157021725","B03002_001",3803,733.822
"tract","47157021725","B03002_003",215,127.028
"tract","47157021725","B03002_004",2993,689.071
"tract","47157021725","B03002_012",515,351.399
"tract","47157021725","B11001_001",2145,393.434
"tract","47157021725","B19313_001",105628900,22969467.224
"tract","47157021725","B25002_001",2579,388.743
"tract","47157021725","B25002_003",434,148.071
"tract","47157021725","B25003_001",2145,393.434
"tract","47157021725","B25003_003",2061,392.032
"tract","47157021725","B25044_001",2145,393.434
"tract","47157021725","B25044_003",19,34.293
"tract","47157021725","B25044_010",309,234.209
"tract","47157021725","B28002_001",2145,393.434
"tract","47157021725","B28002_013",74,72.67
"tract","47157021725","C17002_001",3803,733.822
"tract","47157021725","C17002_002",446,355.221
"tract","47157021725","C17002_003",347,194.075
"tract","47157021725","POP100",3798,0
"tract","47157021725","POP100_all",3798,0
"tract","47157021731","B01003_001",2813,630.892
"tract","47157021731","B03002_001",2813,630.892
"tract","47157021731","B03002_003",45,33.971
"tract","47157021731","B03002_004",1574,391.368
"tract","47157021731","B03002_012",1180,519.278
"tract","47157021731","B11001_001",904,188.743
"tract","47157021731","B19313_001",45451100,10862073.081
"tract","47157021731","B25002_001",962,190.602
"tract","47157021731","B25002_003",58,42.521
"tract","47157021731","B25003_001",904,188.743
"tract","47157021731","B25003_003",579,122.348
"tract","47157021731","B25044_001",904,188.743
"tract","47157021731","B25044_003",20,26.077
"tract","47157021731","B25044_010",18,24.413
"tract","47157021731","B28002_001",904,188.743
"tract","47157021731","B28002_013",44,28.32
"tract","47157021731","C17002_001",2813,630.892
"tract","47157021731","C17002_002",548,256.827
"tract","47157021731","C17002_003",221,169.047
"tract","47157021731","POP100",2855,0
"tract","47157021731","POP100_all",2855,0
"tract","47157021744","B01003_001",5622.359,1088.135
"tract","47157021744","B03002_001",5622.359,1088.135
"tract","47157021744","B03002_003",305.679,152.314
"tract","47157021744","B03002_004",4378.384,1042.13
"tract","47157021744","B03002_012",776.915,459.787
"tract","47157021744","B11001_001",1875.743,314.59
"tract","47157021744","B19313_001",179412577.918,36067815.34
"tract","47157021744","B25002_001",1932.743,314.371
"tract","47157021744","B25002_003",57,69.247
"tract","47157021744","B25003_001",1875.743,314.59
"tract","47157021744","B25003_003",644.455,232.848
"tract","47157021744","B25044_001",1875.743,314.59
"tract","47157021744","B25044_003",0,25.732
"tract","47157021744","B25044_010",0,25.732
"tract","47157021744","B28002_001",1875.743,314.59
"tract","47157021744","B28002_013",42.15,29.425
"tract","47157021744","C17002_001",5569.361,1082.709
"tract","47157021744","C17002_002",240.229,237.638
"tract","47157021744","C17002_003",149.604,108.073
"tract","47157021744","POP100",5133,0
"tract","47157021744","POP100_all",5802,0
"tract","47157021745","B01003_001",0,0
"tract","47157021745","B03002_001",0,0
"tract","47157021745","B03002_003",0,0
"tract","47157021745","B03002_004",0,0
"tract","47157021745","B03002_012",0,0
"tract","47157021745","B11001_001",0,0
"tract","47157021745","B19313_001",0,0
"tract","47157021745","B25002_001",0,0
"tract","47157021745","B25002_003",0,0
"tract","47157021745","B25003_001",0,0
"tract","47157021745","B25003_003",0,0
"tract","47157021745","B25044_001",0,0
"tract","47157021745","B25044_003",0,0
"tract","47157021745","B25044_010",0,0
"tract","47157021745","B28002_001",0,0
"tract","47157021745","B28002_013",0,0
"tract","47157021745","C17002_001",0,0
"tract","47157021745","C17002_002",0,0
"tract","47157021745","C17002_003",0,0
"tract","47157021745","POP100",0,0
"tract","47157021745","POP100_all",8226,0
"tract","47157021746","B01003_001",4178,1003.959
"tract","47157021746","B03002_001",4178,1003.959
"tract","47157021746","B03002_003",97,78.358
"tract","47157021746","B03002_004",3583,911.205
"tract","47157021746","B03002_012",324,288.552
"tract","47157021746","B11001_001",1690,289.822
"tract","47157021746","B19313_001",114729100,28048872.891
"tract","47157021746","B25002_001",1899,286.606
"tract","47157021746","B25002_003",209,128.984
"tract","47157021746","B25003_001",1690,289.822
"tract","47157021746","B25003_003",959,220.139
"tract","47157021746","B25044_001",1690,289.822
"tract","47157021746","B25044_003",0,28
"tract","47157021746","B25044_010",69,48.094
"tract","47157021746","B28002_001",1690,289.822
"tract","47157021746","B28002_013",88,78.32
"tract","47157021746","C17002_001",4148,1003.959
"tract","47157021746","C17002_002",351,255.259
"tract","47157021746","C17002_003",444,395.611
"tract","47157021746","POP100",4653,0
"tract","47157021746","POP100_all",4653,0
"tract","47157021747","B01003_001",4654,1022.998
"tract","47157021747","B03002_001",4654,1022.998
"tract","47157021747","B03002_003",37,40.497
"tract","47157021747","B03002_004",4234,1006.561
"tract","47157021747","B03002_012",369,204.619
"tract","47157021747","B11001_001",1352,249.018
"tract","47157021747","B19313_001",111486100,30341893.777
"tract","47157021747","B25002_001",1352,249.018
"tract","47157021747","B25002_003",0,19.799
"tract","47157021747","B25003_001",1352,249.018
"tract","47157021747","B25003_003",413,134.358
"tract","47157021747","B25044_001",1352,249.018
"tract","47157021747","B25044_003",29,45.222
"tract","47157021747","B25044_010",0,19.799
"tract","47157021747","B28002_001",1352,249.018
"tract","47157021747","B28002_013",53,56.727
"tract","47157021747","C17002_001",4654,1022.998
"tract","47157021747","C17002_002",204,228.009
"tract","47157021747","C17002_003",75,85.913
"tract","47157021747","POP100",3985,0
"tract","47157021747","POP100_all",3985,0
"tract","47157021751","B01003_001",12.306,4.298
"tract","47157021751","B03002_001",12.306,4.298
"tract","47157021751","B03002_003",0.772,0.659
"tract","47157021751","B03002_004",11.054,4.162
"tract","47157021751","B03002_012",0.48,0.565
"tract","47157021751","B11001_001",3.538,1.048
"tract","47157021751","B19313_001",449180.855,176597.075
"tract","47157021751","B25002_001",3.678,1.014
"tract","47157021751","B25002_003",0.14,0.264
"tract","47157021751","B25003_001",3.538,1.048
"tract","47157021751","B25003_003",0.668,0.551
"tract","47157021751","B25044_001",3.538,1.048
"tract","47157021751","B25044_003",0,0.048
"tract","47157021751","B25044_010",0.476,0.497
"tract","47157021751","B28002_001",3.538,1.048
"tract","47157021751","B28002_013",0,0.048
"tract","47157021751","C17002_001",12.306,4.298
"tract","47157021751","C17002_002",0.41,0.443
"tract","47157021751","C17002_003",2.792,3.455
"tract","47157021751","POP100",12,0
"tract","47157021751","POP100_all",7520,0
"tract","47157021754","B01003_001",2359.971,419.383
"tract","47157021754","B03002_001",2359.971,419.383
"tract","47157021754","B03002_003",41.497,39.567
"tract","47157021754","B03002_004",1866.478,385.704
"tract","47157021754","B03002_012",401.018,162.856
"tract","47157021754","B11001_001",896.049,174.126
"tract","47157021754","B19313_001",79370594.67,19360489.232
"tract","47157021754","B25002_001",910.437,172.83
"tract","47157021754","B25002_003",14.387,24.148
"tract","47157021754","B25003_001",896.049,174.126
"tract","47157021754","B25003_003",504.093,158.601
"tract","47157021754","B25044_001",896.049,174.126
"tract","47157021754","B25044_003",3.357,9.005
"tract","47157021754","B25044_010",57.591,38.739
"tract","47157021754","B28002_001",896.049,174.126
"tract","47157021754","B28002_013",14.074,21.905
"tract","47157021754","C17002_001",2359.971,419.383
"tract","47157021754","C17002_002",164.325,166.935
"tract","47157021754","C17002_003",346.994,238.443
"tract","47157021754","POP100",2109,0
"tract","47157021754","POP100_all",4343,0
"tract","47157021755","B01003_001",1585,405
"tract","47157021755","B03002_001",1585,405
"tract","47157021755","B03002_003",13,16
"tract","47157021755","B03002_004",1400,408
"tract","47157021755","B03002_012",78,73
"tract","47157021755","B11001_001",887,118
"tract","47157021755","B19313_001",43569400,10343954
"tract","47157021755","B25002_001",1134,155
"tract","47157021755","B25002_003",247,160
"tract","47157021755","B25003_001",887,118
"tract","47157021755","B25003_003",880,117
"tract","47157021755","B25044_001",887,118
"tract","47157021755","B25044_003",7,11
"tract","47157021755","B25044_010",182,69
"tract","47157021755","B28002_001",887,118
"tract","47157021755","B28002_013",41,32
"tract","47157021755","C17002_001",1585,405
"tract","47157021755","C17002_002",187,156
"tract","47157021755","C17002_003",128,127
"tract","47157021755","POP100",1763,0
"tract","47157021755","POP100_all",1763,0
"tract","47157021756","B01003_001",1635,369.738
"tract","47157021756","B03002_001",1635,369.738
"tract","47157021756","B03002_003",669,145.248
"tract","47157021756","B03002_004",963,339.271
"tract","47157021756","B03002_012",0,19.799
"tract","47157021756","B11001_001",899,177.234
"tract","47157021756","B19313_001",58886600,13846897.477
"tract","47157021756","B25002_001",1378,212.269
"tract","47157021756","B25002_003",479,166.643
"tract","47157021756","B25003_001",899,177.234
"tract","47157021756","B25003_003",701,171.493
"tract","47157021756","B25044_001",899,177.234
"tract","47157021756","B25044_003",23,29.53
"tract","47157021756","B25044_010",221,100.767
"tract","47157021756","B28002_001",899,177.234
"tract","47157021756","B28002_013",200,104.35
"tract","47157021756","C17002_001",1525,365.568
"tract","47157021756","C17002_002",140,96.26
"tract","47157021756","C17002_003",41,51.865
"tract","47157021756","POP100",2144,0
"tract","47157021756","POP100_all",2144,0
"tract","47157021757","B01003_001",3368,946.321
"tract","47157021757","B03002_001",3368,946.321
"tract","47157021757","B03002_003",114,106.977
"tract","47157021757","B03002_004",3066,929.702
"tract","47157021757","B03002_012",177,211.757
"tract","47157021757","B11001_001",1521,493.997
"tract","47157021757","B19313_001",102121800,37575363.175
"tract","47157021757","B25002_001",1678,510.141
"tract","47157021757","B25002_003",157,120.623
"tract","47157021757","B25003_001",1521,493.997
"tract","47157021757","B25003_003",1077,467.861
"tract","47157021757","B25044_001",1521,493.997
"tract","47157021757","B25044_003",0,24.249
"tract","47157021757","B25044_010",201,127.969
"tract","47157021757","B28002_001",1521,493.997
"tract","47157021757","B28002_013",117,89.342
"tract","47157021757","C17002_001",3368,946.321
"tract","47157021757","C17002_002",195,147.77
"tract","47157021757","C17002_003",81,92.482
"tract","47157021757","POP100",3743,0
"tract","47157021757","POP100_all",3743,0
"tract","47157021758","B01003_001",3475,856.173
"tract","47157021758","B03002_001",3475,856.173
"tract","47157021758","B03002_003",312,202.181
"tract","47157021758","B03002_004",2552,879.222
"tract","47157021758","B03002_012",588,472.886
"tract","47157021758","B11001_001",1351,320.203
"tract","47157021758","B19313_001",82791100,20380149.679
"tract","47157021758","B25002_001",1454,305.164
"tract","47157021758","B25002_003",103,84.172
"tract","47157021758","B25003_001",1351,320.203
"tract","47157021758","B25003_003",935,294.932
"tract","47157021758","B25044_001",1351,320.203
"tract","47157021758","B25044_003",0,19.799
"tract","47157021758","B25044_010",253,190.882
"tract","47157021758","B28002_001",1351,320.203
"tract","47157021758","B28002_013",112,93.862
"tract","47157021758","C17002_001",3475,856.173
"tract","47157021758","C17002_002",19,37.696
"tract","47157021758","C17002_003",625,446.323
"tract","47157021758","POP100",3030,0
"tract","47157021758","POP100_all",3030,0
"tract","47157021759","B01003_001",4283,1070.247
"tract","47157021759","B03002_001",4283,1070.247
"tract","47157021759","B03002_003",352,232.175
"tract","47157021759","B03002_004",3435,1042.559
"tract","47157021759","B03002_012",310,210.231
"tract","47157021759","B11001_001",1431,264.909
"tract","47157021759","B19313_001",99301300,25820761.846
"tract","47157021759","B25002_001",1529,253.805
"tract","47157021759","B25002_003",98,100.975
"tract","47157021759","B25003_001",1431,264.909
"tract","47157021759","B25003_003",846,239.944
"tract","47157021759","B25044_001",1431,264.909
"tract","47157021759","B25044_003",30,33.106
"tract","47157021759","B25044_010",54,59.203
"tract","47157021759","B28002_001",1431,264.909
"tract","47157021759","B28002_013",41,35.511
"tract","47157021759","C17002_001",4283,1070.247
"tract","47157021759","C17002_002",326,248.697
"tract","47157021759","C17002_003",904,630.518
"tract","47157021759","POP100",4194,0
"tract","47157021759","POP100_all",4194,0
"tract","47157021760","B01003_001",4737,1870.68
"tract","47157021760","B03002_001",4737,1870.68
"tract","47157021760","B03002_003",287,238.835
"tract","47157021760","B03002_004",4114,1914.445
"tract","47157021760","B03002_012",309,297.042
"tract","47157021760","B11001_001",1384,313.704
"tract","47157021760","B19313_001",116786300,32409607.688
"tract","47157021760","B25002_001",1434,318.751
"tract","47157021760","B25002_003",50,62.586
"tract","47157021760","B25003_001",1384,313.704
"tract","47157021760","B25003_003",591,209.347
"tract","47157021760","B25044_001",1384,313.704
"tract","47157021760","B25044_003",31,37.014
"tract","47157021760","B25044_010",35,61.612
"tract","47157021760","B28002_001",1384,313.704
"tract","47157021760","B28002_013",24,33.106
"tract","47157021760","C17002_001",4737,1870.68
"tract","47157021760","C17002_002",96,119.821
"tract","47157021760","C17002_003",129,188.521
"tract","47157021760","POP100",3950,0
"tract","47157021760","POP100_all",3950,0
"tract","47157021900","B01003_001",5088,1084.463
"tract","47157021900","B03002_001",5088,1084.463
"tract","47157021900","B03002_003",133,98.96
"tract","47157021900","B03002_004",4711,1044.893
"tract","47157021900","B03002_012",120,143.461
"tract","47157021900","B11001_001",1900,391.603
"tract","47157021900","B19313_001",155896300,44020272.743
"tract","47157021900","B25002_001",2124,385.654
"tract","47157021900","B25002_003",224,123.061
"tract","47157021900","B25003_001",1900,391.603
"tract","47157021900","B25003_003",959,357.356
"tract","47157021900","B25044_001",1900,391.603
"tract","47157021900","B25044_003",62,57.836
"tract","47157021900","B25044_010",27,34.641
"tract","47157021900","B28002_001",1900,391.603
"tract","47157021900","B28002_013",96,110.68
"tract","47157021900","C17002_001",5088,1084.463
"tract","47157021900","C17002_002",355,318.62
"tract","47157021900","C17002_003",303,267.12
"tract","47157021900","POP100",4929,0
"tract","47157021900","POP100_all",4929,0
"tract","47157022023","B01003_001",2865,653.754
"tract","47157022023","B03002_001",2865,653.754
"tract","47157022023","B03002_003",30,39.711
"tract","47157022023","B03002_004",2689,626.013
"tract","47157022023","B03002_012",0,24.249
"tract","47157022023","B11001_001",903,179.145
"tract","47157022023","B19313_001",49476000,12066523.376
"tract","47157022023","B25002_001",1654,191.805
"tract","47157022023","B25002_003",751,123.454
"tract","47157022023","B25003_001",903,179.145
"tract","47157022023","B25003_003",619,168.478
"tract","47157022023","B25044_001",903,179.145
"tract","47157022023","B25044_003",0,24.249
"tract","47157022023","B25044_010",50,57.628
"tract","47157022023","B28002_001",903,179.145
"tract","47157022023","B28002_013",84,66.34
"tract","47157022023","C17002_001",2848,653.754
"tract","47157022023","C17002_002",869,511.506
"tract","47157022023","C17002_003",431,278.009
"tract","47157022023","POP100",1703,0
"tract","47157022023","POP100_all",1703,0
"tract","47157022024","B01003_001",3536,828.571
"tract","47157022024","B03002_001",3536,828.571
"tract","47157022024","B03002_003",26,30.414
"tract","47157022024","B03002_004",3510,828.571
"tract","47157022024","B03002_012",0,19.799
"tract","47157022024","B11001_001",1197,235.637
"tract","47157022024","B19313_001",86868000,22759574.96
"tract","47157022024","B25002_001",1197,235.637
"tract","47157022024","B25002_003",0,19.799
"tract","47157022024","B25003_001",1197,235.637
"tract","47157022024","B25003_003",339,183.076
"tract","47157022024","B25044_001",1197,235.637
"tract","47157022024","B25044_003",32,29.833
"tract","47157022024","B25044_010",38,59.666
"tract","47157022024","B28002_001",1197,235.637
"tract","47157022024","B28002_013",65,41.629
"tract","47157022024","C17002_001",3536,828.571
"tract","47157022024","C17002_002",339,247.879
"tract","47157022024","C17002_003",314,259.141
"tract","47157022024","POP100",3246,0
"tract","47157022024","POP100_all",3246,0
"tract","47157022025","B01003_001",3723,1019.495
"tract","47157022025","B03002_001",3723,1019.495
"tract","47157022025","B03002_003",155,151.222
"tract","47157022025","B03002_004",3500,981.75
"tract","47157022025","B03002_012",0,24.249
"tract","47157022025","B11001_001",1472,329.575
"tract","47157022025","B19313_001",53422500,14997119.982
"tract","47157022025","B25002_001",1818,345.064
"tract","47157022025","B25002_003",346,133.518
"tract","47157022025","B25003_001",1472,329.575
"tract","47157022025","B25003_003",1371,323.351
"tract","47157022025","B25044_001",1472,329.575
"tract","47157022025","B25044_003",0,24.249
"tract","47157022025","B25044_010",328,202.292
"tract","47157022025","B28002_001",1472,329.575
"tract","47157022025","B28002_013",273,173.781
"tract","47157022025","C17002_001",3723,1019.495
"tract","47157022025","C17002_002",1670,764.174
"tract","47157022025","C17002_003",466,425.63
"tract","47157022025","POP100",3097,0
"tract","47157022025","POP100_all",3097,0
"tract","47157022026","B01003_001",1922,537.249
"tract","47157022026","B03002_001",1922,537.249
"tract","47157022026","B03002_003",120,64.195
"tract","47157022026","B03002_004",1653,486.489
"tract","47157022026","B03002_012",134,186.526
"tract","47157022026","B11001_001",647,158.405
"tract","47157022026","B19313_001",36307800,12350531.472
"tract","47157022026","B25002_001",896,157.813
"tract","47157022026","B25002_003",249,96.897
"tract","47157022026","B25003_001",647,158.405
"tract","47157022026","B25003_003",468,153.675
"tract","47157022026","B25044_001",647,158.405
"tract","47157022026","B25044_003",0,19.799
"tract","47157022026","B25044_010",81,63.561
"tract","47157022026","B28002_001",647,158.405
"tract","47157022026","B28002_013",28,26.42
"tract","47157022026","C17002_001",1922,537.249
"tract","47157022026","C17002_002",635,370.871
"tract","47157022026","C17002_003",138,157.623
"tract","47157022026","POP100",2304,0
"tract","47157022026","POP100_all",2304,0
"tract","47157022111","B01003_001",4977,1181.329
"tract","47157022111","B03002_001",4977,1181.329
"tract","47157022111","B03002_003",82,67.328
"tract","47157022111","B03002_004",4446,1106.091
"tract","47157022111","B03002_012",372,407.147
"tract","47157022111","B11001_001",2246,523.162
"tract","47157022111","B19313_001",162446000,94902981.651
"tract","47157022111","B25002_001",2482,515.221
"tract","47157022111","B25002_003",236,138.423
"tract","47157022111","B25003_001",2246,523.162
"tract","47157022111","B25003_003",1725,485.706
"tract","47157022111","B25044_001",2246,523.162
"tract","47157022111","B25044_003",67,72.208
"tract","47157022111","B25044_010",532,222.293
"tract","47157022111","B28002_001",2246,523.162
"tract","47157022111","B28002_013",562,308.057
"tract","47157022111","C17002_001",4746,1179.078
"tract","47157022111","C17002_002",536,376.263
"tract","47157022111","C17002_003",953,522.488
"tract","47157022111","POP100",5307,0
"tract","47157022111","POP100_all",5307,0
"tract","47157022121","B01003_001",4652,981.603
"tract","47157022121","B03002_001",4652,981.603
"tract","47157022121","B03002_003",95,79.436
"tract","47157022121","B03002_004",4416,980.511
"tract","47157022121","B03002_012",126,180.092
"tract","47157022121","B11001_001",1703,238.315
"tract","47157022121","B19313_001",132942100,23533614.29
"tract","47157022121","B25002_001",1781,238.315
"tract","47157022121","B25002_003",78,72.945
"tract","47157022121","B25003_001",1703,238.315
"tract","47157022121","B25003_003",527,187.382
"tract","47157022121","B25044_001",1703,238.315
"tract","47157022121","B25044_003",12,31.113
"tract","47157022121","B25044_010",0,24.249
"tract","47157022121","B28002_001",1703,238.315
"tract","47157022121","B28002_013",202,120.706
"tract","47157022121","C17002_001",4630,980.917
"tract","47157022121","C17002_002",988,561.983
"tract","47157022121","C17002_003",322,361.914
"tract","47157022121","POP100",4267,0
"tract","47157022121","POP100_all",4267,0
"tract","47157022122","B01003_001",3934,899.588
"tract","47157022122","B03002_001",3934,899.588
"tract","47157022122","B03002_003",198,152.375
"tract","47157022122","B03002_004",3537,872.523
"tract","47157022122","B03002_012",181,278.704
"tract","47157022122","B11001_001",1642,293.54
"tract","47157022122","B19313_001",107228500,31115175.607
"tract","47157022122","B25002_001",1993,304.457
"tract","47157022122","B25002_003",351,132.367
"tract","47157022122","B25003_001",1642,293.54
"tract","47157022122","B25003_003",909,248.936
"tract","47157022122","B25044_001",1642,293.54
"tract","47157022122","B25044_003",25,43.738
"tract","47157022122","B25044_010",139,74.673
"tract","47157022122","B28002_001",1642,293.54
"tract","47157022122","B28002_013",47,51.585
"tract","47157022122","C17002_001",3934,899.588
"tract","47157022122","C17002_002",542,370.521
"tract","47157022122","C17002_003",461,242.18
"tract","47157022122","POP100",3934,0
"tract","47157022122","POP100_all",3934,0
"tract","47157022130","B01003_001",4920,1423.132
"tract","47157022130","B03002_001",4920,1423.132
"tract","47157022130","B03002_003",133,121.926
"tract","47157022130","B03002_004",4735,1420.978
"tract","47157022130","B03002_012",20,41.773
"tract","47157022130","B11001_001",1926,387.408
"tract","47157022130","B19313_001",131460100,53445759.771
"tract","47157022130","B25002_001",2289,406.87
"tract","47157022130","B25002_003",363,183.567
"tract","47157022130","B25003_001",1926,387.408
"tract","47157022130","B25003_003",559,233.998
"tract","47157022130","B25044_001",1926,387.408
"tract","47157022130","B25044_003",57,96.167
"tract","47157022130","B25044_010",15,36.878
"tract","47157022130","B28002_001",1926,387.408
"tract","47157022130","B28002_013",257,180.413
"tract","47157022130","C17002_001",4588,1112.204
"tract","47157022130","C17002_002",348,368.711
"tract","47157022130","C17002_003",719,475.944
"tract","47157022130","POP100",4944,0
"tract","47157022130","POP100_all",4944,0
"tract","47157022131","B01003_001",2197,842.568
"tract","47157022131","B03002_001",2197,842.568
"tract","47157022131","B03002_003",173,236.415
"tract","47157022131","B03002_004",1951,791.647
"tract","47157022131","B03002_012",0,19.799
"tract","47157022131","B11001_001",947,259.933
"tract","47157022131","B19313_001",33469200,11857742.4
"tract","47157022131","B25002_001",1204,259.278
"tract","47157022131","B25002_003",257,126.27
"tract","47157022131","B25003_001",947,259.933
"tract","47157022131","B25003_003",805,257.031
"tract","47157022131","B25044_001",947,259.933
"tract","47157022131","B25044_003",21,28.653
"tract","47157022131","B25044_010",471,227.115
"tract","47157022131","B28002_001",947,259.933
"tract","47157022131","B28002_013",79,90.094
"tract","47157022131","C17002_001",2197,842.568
"tract","47157022131","C17002_002",564,261.964
"tract","47157022131","C17002_003",615,696.604
"tract","47157022131","POP100",2892,0
"tract","47157022131","POP100_all",2892,0
"tract","47157022132","B01003_001",2777,808.219
"tract","47157022132","B03002_001",2777,808.219
"tract","47157022132","B03002_003",120,90.802
"tract","47157022132","B03002_004",2657,807.27
"tract","47157022132","B03002_012",0,19.799
"tract","47157022132","B11001_001",1141,301.095
"tract","47157022132","B19313_001",54744300,16618430.772
"tract","47157022132","B25002_001",1340,302.539
"tract","47157022132","B25002_003",199,105.759
"tract","47157022132","B25003_001",1141,301.095
"tract","47157022132","B25003_003",815,288.765
"tract","47157022132","B25044_001",1141,301.095
"tract","47157022132","B25044_003",0,19.799
"tract","47157022132","B25044_010",114,91.4
"tract","47157022132","B28002_001",1141,301.095
"tract","47157022132","B28002_013",152,116.362
"tract","47157022132","C17002_001",2777,808.219
"tract","47157022132","C17002_002",654,579.142
"tract","47157022132","C17002_003",182,200.661
"tract","47157022132","POP100",2974,0
"tract","47157022132","POP100_all",2974,0
"tract","47157022210","B01003_001",4277,900.527
"tract","47157022210","B03002_001",4277,900.527
"tract","47157022210","B03002_003",34,41.388
"tract","47157022210","B03002_004",3940,870.885
"tract","47157022210","B03002_012",9,24.249
"tract","47157022210","B11001_001",1735,375.059
"tract","47157022210","B19313_001",94445600,21310003.465
"tract","47157022210","B25002_001",1884,391.262
"tract","47157022210","B25002_003",149,113.737
"tract","47157022210","B25003_001",1735,375.059
"tract","47157022210","B25003_003",449,163.957
"tract","47157022210","B25044_001",1735,375.059
"tract","47157022210","B25044_003",122,75.319
"tract","47157022210","B25044_010",44,37.483
"tract","47157022210","B28002_001",1735,375.059
"tract","47157022210","B28002_013",249,111.897
"tract","47157022210","C17002_001",4234,893.965
"tract","47157022210","C17002_002",392,315.084
"tract","47157022210","C17002_003",185,122.201
"tract","47157022210","POP100",4280,0
"tract","47157022210","POP100_all",4280,0
"tract","47157022220","B01003_001",3845,1159.967
"tract","47157022220","B03002_001",3845,1159.967
"tract","47157022220","B03002_003",92,137.394
"tract","47157022220","B03002_004",3569,1086.848
"tract","47157022220","B03002_012",94,152.591
"tract","47157022220","B11001_001",1571,386.625
"tract","47157022220","B19313_001",90639500,39033346.543
"tract","47157022220","B25002_001",1896,383.013
"tract","47157022220","B25002_003",325,147.211
"tract","47157022220","B25003_001",1571,386.625
"tract","47157022220","B25003_003",723,242.159
"tract","47157022220","B25044_001",1571,386.625
"tract","47157022220","B25044_003",53,47.603
"tract","47157022220","B25044_010",35,62.61
"tract","47157022220","B28002_001",1571,386.625
"tract","47157022220","B28002_013",105,71.148
"tract","47157022220","C17002_001",3845,1159.967
"tract","47157022220","C17002_002",367,339.662
"tract","47157022220","C17002_003",1161,800.901
"tract","47157022220","POP100",3418,0
"tract","47157022220","POP100_all",3418,0
"tract","47157022310","B01003_001",5071,1157.256
"tract","47157022310","B03002_001",5071,1157.256
"tract","47157022310","B03002_003",0,28
"tract","47157022310","B03002_004",5039,1157.869
"tract","47157022310","B03002_012",32,52
"tract","47157022310","B11001_001",1853,328.206
"tract","47157022310","B19313_001",76019200,21303208.552
"tract","47157022310","B25002_001",2061,343.638
"tract","47157022310","B25002_003",208,128.876
"tract","47157022310","B25003_001",1853,328.206
"tract","47157022310","B25003_003",1024,321.504
"tract","47157022310","B25044_001",1853,328.206
"tract","47157022310","B25044_003",74,88.391
"tract","47157022310","B25044_010",158,105.214
"tract","47157022310","B28002_001",1853,328.206
"tract","47157022310","B28002_013",432,208.552
"tract","47157022310","C17002_001",5071,1157.256
"tract","47157022310","C17002_002",964,549.219
"tract","47157022310","C17002_003",1240,766.984
"tract","47157022310","POP100",5479,0
"tract","47157022310","POP100_all",5479,0
"tract","47157022321","B01003_001",4105,978.653
"tract","47157022321","B03002_001",4105,978.653
"tract","47157022321","B03002_003",41,46.433
"tract","47157022321","B03002_004",3889,954.954
"tract","47157022321","B03002_012",131,192.023
"tract","47157022321","B11001_001",1472,238.512
"tract","47157022321","B19313_001",95693400,22893773.074
"tract","47157022321","B25002_001",1547,240.16
"tract","47157022321","B25002_003",75,57.991
